File created on 2022-02-16 17:44:48 UT
2022 Starlink Space Weather Event - IMF mesurements by DSCOVR Satellite.

year mo dy hr min sec msec bx by bz vx vy vz dens temp
#START
 2022 02 04 10 17 00 000    2.77  -5.30  -8.62  -515.50	  64.50	 -30.10	   9.09	    145719.0
 2022 02 04 10 18 00 000    2.61  -5.29  -8.66  -515.90	  65.60	 -32.40	   9.11	    144488.0
 2022 02 04 10 19 00 000    2.61  -5.18  -8.73  -515.50	  66.10	 -31.30	   9.02	    145860.0
 2022 02 04 10 20 00 000    2.69  -5.13  -8.74  -514.60	  65.60	 -34.10	   9.02	    149625.0
 2022 02 04 10 21 00 000    2.67  -5.29  -8.64  -514.50	  66.50	 -34.70	   8.96	    148735.0
 2022 02 04 10 22 00 000    2.72  -5.33  -8.61  -514.40	  64.60	 -33.50	   8.94	    149475.0
 2022 02 04 10 23 00 000    2.90  -5.32  -8.59  -513.20	  65.10	 -35.60	   9.08	    164060.0
 2022 02 04 10 24 00 000    2.70  -5.41  -8.56  -513.30	  65.80	 -34.40	   9.02	    148961.0
 2022 02 04 10 25 00 000    2.79  -5.33  -8.59  -514.30	  65.40	 -32.40	   9.03	    149440.0
 2022 02 04 10 26 00 000    2.70  -5.48  -8.51  -514.70	  66.90	 -31.90	   9.04	    145365.0
 2022 02 04 10 27 00 000    2.82  -5.21  -8.64  -514.90	  64.50	 -32.30	   9.09	    145309.0
 2022 02 04 10 28 00 000    3.04  -5.22  -8.67  -514.60	  66.20	 -34.20	   8.95	    148063.0
 2022 02 04 10 29 00 000    2.87  -5.15  -8.76  -514.70	  63.90	 -35.30	   8.93	    147504.0
 2022 02 04 10 30 00 000    3.02  -5.16  -8.72  -514.60	  65.10	 -35.70	   8.85	    150021.0
 2022 02 04 10 31 00 000    3.08  -5.11  -8.74  -514.00	  63.90	 -36.60	   8.84	    150670.0
 2022 02 04 10 32 00 000    3.00  -5.18  -8.71  -513.30	  65.00	 -35.70	   8.88	    147269.0
 2022 02 04 10 33 00 000    3.16  -5.36  -8.56  -514.20	  62.00	 -34.00	   8.97	    145967.0
 2022 02 04 10 34 00 000    3.04  -5.23  -8.69  -515.40	  64.00	 -34.10	   8.75	    145532.0
 2022 02 04 10 35 00 000    3.07  -5.22  -8.71  -515.30	  63.20	 -33.90	   8.91	    144838.0
 2022 02 04 10 36 00 000    3.00  -5.37  -8.62  -515.40	  60.40	 -31.70	   8.99	    140775.0
 2022 02 04 10 37 00 000    3.09  -5.34  -8.66  -514.90	  60.80	 -32.00	   8.93	    143308.0
 2022 02 04 10 38 00 000    2.93  -5.29  -8.74  -515.20	  60.20	 -34.10	   8.93	    146834.0
 2022 02 04 10 39 00 000    2.86  -4.85  -9.33  -516.90	  70.90	 -41.00	   8.32	    148610.0
 2022 02 04 10 40 00 000    3.00  -5.17  -9.09  -516.10	  70.40	 -40.30	   8.28	    149208.0
 2022 02 04 10 41 00 000    2.98  -5.77  -8.67  -516.20	  64.70	 -37.20	   8.37	    147992.0
 2022 02 04 10 42 00 000    2.98  -6.35  -8.34  -518.20	  63.40	 -43.70	   8.39	    180269.0
 2022 02 04 10 43 00 000    2.98  -6.65  -8.13  -517.60	  63.90	 -47.40	   8.23	    184563.0
 2022 02 04 10 44 00 000    3.01  -6.52  -8.30  -516.70	  67.60	 -50.80	   8.28	    196076.0
 2022 02 04 10 45 00 000    2.94  -6.74  -8.14  -517.10	  61.70	 -43.40	   8.04	    152509.0
 2022 02 04 10 46 00 000    2.94  -6.27  -8.46  -516.10	  61.40	 -34.40	   8.15	    143505.0
 2022 02 04 10 47 00 000    2.88  -6.25  -8.56  -517.10	  61.30	 -33.50	   7.91	    139558.0
 2022 02 04 10 48 00 000    2.82  -6.47  -8.39  -516.70	  60.30	 -29.70	   8.06	    138553.0
 2022 02 04 10 49 00 000    2.86  -6.34  -8.44  -518.00	  57.40	 -26.90	   8.29	    129702.0
 2022 02 04 10 50 00 000    2.91  -6.26  -8.41  -518.60	  53.90	 -24.30	   8.39	    112553.0
 2022 02 04 10 51 00 000    2.93  -6.18  -8.41  -517.50	  53.10	 -25.40	   8.37	    116575.0
 2022 02 04 10 52 00 000    2.56  -6.40  -8.37  -516.90	  52.90	 -25.60	   8.35	    117337.0
 2022 02 04 10 53 00 000    2.60  -6.30  -8.45  -516.90	  52.60	 -27.90	   8.34	    123282.0
 2022 02 04 10 54 00 000    2.69  -6.42  -8.36  -516.50	  52.30	 -26.90	   8.22	    126150.0
 2022 02 04 10 55 00 000    2.57  -6.28  -8.57  -517.20	  54.40	 -31.10	   8.11	    129908.0
 2022 02 04 10 56 00 000    2.45  -6.17  -8.71  -517.50	  54.80	 -34.60	   8.07	    131789.0
 2022 02 04 10 57 00 000    2.65  -6.31  -8.60  -517.80	  56.50	 -35.10	   8.28	    133614.0
 2022 02 04 10 58 00 000    2.78  -6.46  -8.48  -516.70	  53.00	 -36.60	   7.98	    139298.0
 2022 02 04 10 59 00 000    2.89  -6.45  -8.51  -517.50	  57.70	 -41.10	   7.93	    154571.0
 2022 02 04 11 00 00 000    2.79  -6.42  -8.52  -516.90	  57.40	 -41.10	   7.85	    143576.0
 2022 02 04 11 01 00 000    2.84  -6.17  -8.63  -518.00	  60.40	 -39.80	   8.26	    150758.0
 2022 02 04 11 02 00 000    2.88  -6.07  -8.61  -518.40	  60.40	 -40.50	   8.23	    148376.0
 2022 02 04 11 03 00 000    2.91  -6.18  -8.65  -520.10	  66.20	 -50.30	   8.13	    180112.0
 2022 02 04 11 04 00 000    2.93  -6.24  -8.71  -519.80	  67.70	 -54.70	   8.04	    205085.0
 2022 02 04 11 05 00 000    2.91  -6.48  -8.45  -520.80	  68.80	 -56.20	   7.98	    193516.0
 2022 02 04 11 06 00 000    2.85  -6.02  -8.72  -520.10	  76.60	 -54.30	   8.18	    186847.0
 2022 02 04 11 07 00 000    2.84  -6.33  -8.33  -518.80	  69.80	 -42.30	   8.35	    146328.0
 2022 02 04 11 08 00 000    2.91  -6.33  -8.26  -518.60	  65.50	 -38.80	   8.50	    135013.0
 2022 02 04 11 09 00 000    2.80  -6.37  -8.35  -519.10	  68.80	 -48.50	   8.51	    172003.0
 2022 02 04 11 10 00 000    2.83  -6.78  -8.06  -519.90	  62.90	 -42.80	   8.54	    165767.0
 2022 02 04 11 11 00 000    2.82  -6.98  -8.02  -519.00	  64.40	 -47.60	   8.17	    178705.0
 2022 02 04 11 12 00 000    2.73  -6.97  -8.05  -520.40	  63.50	 -48.00	   8.08	    171284.0
 2022 02 04 11 13 00 000    2.72  -6.96  -8.06  -521.50	  66.10	 -50.30	   8.09	    182301.0
 2022 02 04 11 14 00 000    2.80  -6.94  -8.07  -514.40	  67.70	 -58.70	   8.59	    270407.0
 2022 02 04 11 15 00 000    2.82  -6.84  -8.14  -521.40	  68.20	 -57.10	   7.92	    189185.0
 2022 02 04 11 16 00 000    3.00  -6.78  -8.17  -519.50	  67.20	 -55.10	   8.01	    199911.0
 2022 02 04 11 17 00 000    3.11  -6.77  -8.13  -519.40	  62.40	 -55.30	   7.91	    194025.0
 2022 02 04 11 18 00 000    3.04  -6.76  -8.15  -520.00	  65.60	 -51.00	   7.94	    185278.0
 2022 02 04 11 19 00 000    3.10  -6.80  -8.13  -519.50	  65.60	 -55.20	   7.96	    200220.0
 2022 02 04 11 20 00 000    3.07  -6.74  -8.19  -515.60	  66.10	 -56.50	   8.33	    240475.0
 2022 02 04 11 21 00 000    3.17  -6.62  -8.24  -519.60	  64.10	 -52.10	   7.87	    190495.0
 2022 02 04 11 22 00 000    3.24  -6.53  -8.23  -519.20	  62.60	 -50.10	   8.07	    188753.0
 2022 02 04 11 23 00 000    3.30  -6.54  -8.24  -518.10	  61.60	 -51.50	   7.88	    187975.0
 2022 02 04 11 24 00 000    3.22  -6.55  -8.24  -519.10	  62.00	 -49.40	   7.95	    187233.0
 2022 02 04 11 25 00 000    3.08  -6.72  -8.21  -519.80	  65.20	 -54.20	   7.91	    193340.0
 2022 02 04 11 26 00 000    3.02  -6.81  -8.14  -520.10	  67.80	 -55.20	   7.90	    194943.0
 2022 02 04 11 27 00 000    3.05  -6.54  -8.33  -515.20	  66.40	 -59.70	   8.21	    243667.0
 2022 02 04 11 28 00 000    3.05  -6.64  -8.26  -517.00	  68.90	 -60.70	   8.06	    222018.0
 2022 02 04 11 29 00 000    3.00  -6.83  -8.15  -512.30	  66.80	 -65.60	   8.31	    277482.0
 2022 02 04 11 30 00 000    2.76  -7.12  -7.97  -511.60	  72.50	 -70.30	   8.25	    280409.0
 2022 02 04 11 31 00 000    3.12  -6.88  -8.10  -519.40	  68.90	 -59.70	   7.71	    204287.0
 2022 02 04 11 32 00 000    3.11  -6.90  -8.07  -517.60	  68.80	 -59.90	   7.74	    220551.0
 2022 02 04 11 33 00 000    3.04  -6.98  -8.04  -515.70	  67.30	 -59.70	   7.94	    243158.0
 2022 02 04 11 34 00 000    2.91  -7.13  -7.97  -514.70	  73.50	 -66.10	   8.01	    253648.0
 2022 02 04 11 35 00 000    2.86  -7.34  -7.79  -517.10	  69.40	 -66.90	   7.89	    228584.0
 2022 02 04 11 36 00 000    2.85  -7.42  -7.66  -515.80	  71.30	 -63.10	   8.10	    237216.0
 2022 02 04 11 37 00 000    2.92  -7.41  -7.56  -518.30	  69.10	 -55.00	   7.89	    197382.0
 2022 02 04 11 38 00 000    2.94  -7.50  -7.49  -517.80	  67.70	 -52.60	   7.87	    195910.0
 2022 02 04 11 39 00 000    2.87  -7.81  -7.23  -517.90	  67.00	 -57.40	   7.80	    196197.0
 2022 02 04 11 40 00 000    3.04  -7.86  -6.83  -515.80	  64.90	 -40.80	   8.02	    146394.0
 2022 02 04 11 41 00 000    2.94  -7.65  -6.93  -515.70	  60.10	 -28.50	   8.16	    115496.0
 2022 02 04 11 42 00 000    3.02  -7.71  -6.81  -516.50	  59.50	 -28.90	   8.19	    118285.0
 2022 02 04 11 43 00 000    2.96  -7.66  -6.90  -517.30	  60.60	 -29.50	   8.21	    122224.0
 2022 02 04 11 44 00 000    2.84  -7.43  -7.23  -514.70	  59.80	 -35.10	   8.12	    143561.0
 2022 02 04 11 45 00 000    2.79  -7.45  -7.31  -515.90	  60.80	 -39.60	   8.14	    182289.0
 2022 02 04 11 46 00 000    2.94  -7.48  -7.16  -515.80	  58.40	 -37.80	   8.08	    145222.0
 2022 02 04 11 47 00 000    2.75  -8.52  -5.62  -515.40	  67.40	 -43.10	   8.74	    146284.0
 2022 02 04 11 48 00 000    2.43  -8.75  -5.20  -514.20	  67.80	 -42.40	   8.95	    144322.0
 2022 02 04 11 49 00 000    2.70  -8.52  -5.45  -514.70	  65.30	 -37.10	   8.99	    137041.0
 2022 02 04 11 50 00 000    2.74  -8.70  -5.22  -516.10	  68.30	 -40.60	   8.69	    154813.0
 2022 02 04 11 51 00 000    2.75  -9.16  -5.00  -518.40	  71.00	 -57.20	   8.19	    184065.0
 2022 02 04 11 52 00 000    2.78  -9.14  -5.05  -518.70	  72.60	 -57.90	   7.91	    187584.0
 2022 02 04 11 53 00 000    2.87  -9.17  -4.80  -517.90	  72.40	 -62.00	   7.99	    188098.0
 2022 02 04 11 54 00 000    2.80  -9.31  -4.61  -518.60	  73.50	 -61.30	   8.18	    190314.0
 2022 02 04 11 55 00 000    2.73  -9.36  -4.51  -517.60	  72.60	 -60.90	   7.96	    173921.0
 2022 02 04 11 56 00 000    2.88  -9.42  -4.18  -516.40	  70.60	 -58.10	   8.09	    172581.0
 2022 02 04 11 57 00 000    2.87  -9.56  -3.69  -517.30	  68.50	 -55.50	   8.20	    182065.0
 2022 02 04 11 58 00 000    2.82  -9.67  -3.26  -516.10	  71.40	 -53.30	   8.14	    153806.0
 2022 02 04 11 59 00 000    2.84  -9.52  -3.39  -517.00	  69.10	 -54.00	   8.15	    164946.0
 2022 02 04 12 00 00 000    2.80  -9.09  -3.68  -515.50	  75.60	 -45.50	   8.84	    144580.0
 2022 02 04 12 01 00 000    2.62  -9.07  -3.92  -515.70	  71.90	 -45.10	   8.90	    158667.0
 2022 02 04 12 02 00 000    2.95  -9.17  -4.35  -518.30	  78.20	 -60.20	   7.93	    191580.0
 2022 02 04 12 03 00 000    3.07  -9.07  -4.63  -516.10	  73.70	 -58.10	   7.83	    173470.0
 2022 02 04 12 04 00 000    3.04  -8.64  -4.64  -514.90	  59.90	 -32.40	   8.75	    102453.0
 2022 02 04 12 05 00 000    2.78  -8.51  -4.81  -511.70	  58.70	 -29.20	   8.99	     92001.0
 2022 02 04 12 06 00 000    3.08  -8.38  -4.86  -513.40	  61.40	 -28.60	   8.92	     88428.0
 2022 02 04 12 07 00 000    3.11  -8.32  -5.04  -515.10	  61.30	 -31.60	   8.66	    109155.0
 2022 02 04 12 08 00 000    3.00  -8.30  -5.27  -514.80	  64.30	 -38.90	   8.50	    137213.0
 2022 02 04 12 09 00 000    2.83  -8.27  -5.39  -514.10	  62.50	 -35.30	   8.63	    138233.0
 2022 02 04 12 10 00 000    2.79  -8.36  -5.21  -513.80	  61.30	 -37.50	   8.63	    139878.0
 2022 02 04 12 11 00 000    2.92  -8.38  -5.15  -514.20	  62.40	 -36.00	   8.60	    140990.0
 2022 02 04 12 12 00 000    3.02  -8.27  -5.24  -515.10	  61.80	 -33.80	   8.45	    139983.0
 2022 02 04 12 13 00 000    3.15  -8.19  -5.34  -516.30	  66.10	 -41.00	   8.41	    150558.0
 2022 02 04 12 14 00 000    2.98  -8.05  -5.30  -512.90	  59.10	 -37.40	   8.71	    141752.0
 2022 02 04 12 15 00 000    3.14  -8.01  -5.34  -514.50	  62.50	 -41.00	   8.51	    144938.0
 2022 02 04 12 16 00 000    3.15  -7.93  -5.36  -514.30	  61.10	 -35.00	   8.73	    138050.0
 2022 02 04 12 17 00 000    3.30  -8.00  -5.63  -514.20	  59.40	 -43.50	   8.23	    149605.0
 2022 02 04 12 18 00 000    3.35  -8.04  -5.85  -514.50	  60.00	 -47.70	   7.91	    151468.0
 2022 02 04 12 19 00 000    3.52  -7.75  -6.32  -517.80	  60.60	 -53.00	   7.70	    181198.0
 2022 02 04 12 20 00 000    3.44  -7.91  -6.20  -517.90	  62.90	 -57.30	   7.69	    189518.0
 2022 02 04 12 21 00 000    3.29  -8.10  -6.10  -517.80	  63.90	 -56.70	   7.69	    193520.0
 2022 02 04 12 22 00 000    3.39  -7.86  -6.28  -516.90	  62.00	 -55.20	   7.46	    173834.0
 2022 02 04 12 23 00 000    3.35  -7.62  -6.43  -515.20	  56.70	 -48.50	   7.73	    148786.0
 2022 02 04 12 24 00 000    3.57  -7.16  -6.62  -512.60	  52.40	 -36.80	   8.05	    121932.0
 2022 02 04 12 25 00 000    3.67  -6.90  -6.73  -508.70	  55.70	 -36.60	   8.18	    106735.0
 2022 02 04 12 26 00 000    3.86  -6.05  -6.89  -508.70	  47.30	 -15.80	  10.35	     71299.0
 2022 02 04 12 27 00 000    3.41  -6.62  -6.72  -510.70	  45.20	 -13.80	   9.68	     61309.0
 2022 02 04 12 28 00 000    4.45  -4.82  -7.38  -507.70	  49.80	 -11.40	  10.58	     49972.0
 2022 02 04 12 29 00 000    4.40  -4.95  -7.31  -508.30	  48.10	 -11.20	  10.45	     49537.0
 2022 02 04 12 30 00 000    4.38  -5.10  -7.34  -509.90	  47.70	 -13.30	  10.10	     71621.0
 2022 02 04 12 31 00 000    4.25  -5.27  -7.20  -508.90	  49.70	 -12.30	  10.25	     60750.0
 2022 02 04 12 32 00 000    3.87  -5.48  -7.01  -508.80	  52.20	  -7.50	  11.11	     48076.0
 2022 02 04 12 33 00 000    3.78  -5.70  -7.05  -507.30	  49.70	 -12.20	  10.37	     49891.0
 2022 02 04 12 34 00 000    3.67  -5.88  -7.09  -508.00	  49.70	 -13.50	  10.01	     60752.0
 2022 02 04 12 35 00 000    3.69  -5.85  -7.04  -508.40	  49.60	 -13.40	  10.00	     58984.0
 2022 02 04 12 36 00 000    3.61  -5.92  -7.00  -507.90	  51.00	 -11.30	   9.99	     48843.0
 2022 02 04 12 37 00 000    3.60  -6.04  -6.87  -510.00	  50.60	 -13.40	   9.95	     62016.0
 2022 02 04 12 38 00 000    3.69  -5.98  -6.84  -510.60	  50.90	 -13.40	   9.99	     72085.0
 2022 02 04 12 39 00 000    3.76  -5.83  -6.83  -512.20	  53.00	 -12.50	  10.14	     69432.0
 2022 02 04 12 40 00 000    3.63  -6.02  -6.77  -512.50	  52.50	 -14.00	   9.97	     71589.0
 2022 02 04 12 41 00 000    3.62  -6.24  -6.79  -512.70	  52.30	 -18.40	   9.40	     72362.0
 2022 02 04 12 42 00 000    3.78  -6.16  -6.88  -512.00	  51.00	 -20.90	   9.22	     74406.0
 2022 02 04 12 43 00 000    4.23  -5.93  -6.99  -509.80	  49.10	 -21.70	   9.04	     75703.0
 2022 02 04 12 44 00 000    4.27  -5.88  -7.05  -508.90	  46.50	 -21.80	   9.16	     75715.0
 2022 02 04 12 45 00 000    4.63  -5.44  -7.24  -508.20	  43.80	 -24.20	   9.25	     74563.0
 2022 02 04 12 46 00 000    4.44  -5.64  -7.16  -507.80	  45.30	 -23.90	   9.17	     75268.0
 2022 02 04 12 47 00 000    3.83  -6.01  -6.84  -509.30	  48.10	 -16.20	   9.79	     38956.0
 2022 02 04 12 48 00 000    3.92  -5.81  -6.98  -508.20	  49.10	 -15.40	   9.53	     31640.0
 2022 02 04 12 49 00 000    3.83  -5.58  -7.17  -507.10	  48.20	 -15.30	  10.03	     39520.0
 2022 02 04 12 50 00 000    4.22  -5.44  -7.10  -508.70	  50.00	 -16.20	   9.59	     31136.0
 2022 02 04 12 51 00 000    4.42  -5.50  -7.11  -509.20	  46.20	 -20.40	   8.94	     40219.0
 2022 02 04 12 52 00 000    4.46  -5.58  -7.10  -511.40	  45.80	 -22.80	   8.75	     63697.0
 2022 02 04 12 53 00 000    4.67  -5.60  -6.96  -509.80	  45.60	 -22.30	   8.95	     56258.0
 2022 02 04 12 54 00 000    4.53  -5.59  -7.08  -510.90	  45.30	 -24.50	   8.64	     60184.0
 2022 02 04 12 55 00 000    4.27  -5.62  -7.13  -510.80	  46.30	 -22.80	   8.61	     50058.0
 2022 02 04 12 56 00 000    4.41  -5.72  -7.06  -510.60	  43.60	 -26.90	   8.54	     71169.0
 2022 02 04 12 57 00 000    4.41  -5.80  -6.98  -508.80	  41.90	 -28.00	   8.75	     77591.0
 2022 02 04 12 58 00 000    4.38  -5.83  -6.94  -508.50	  40.60	 -27.60	   8.84	     77892.0
 2022 02 04 12 59 00 000    4.30  -5.75  -7.04  -508.00	  40.90	 -27.50	   8.89	     79556.0
 2022 02 04 13 00 00 000    4.07  -5.90  -7.04  -509.40	  41.10	 -26.50	   8.81	     77125.0
 2022 02 04 13 01 00 000    4.02  -5.97  -6.99  -509.40	  40.90	 -26.20	   8.76	     77797.0
 2022 02 04 13 02 00 000    4.28  -5.94  -6.91  -508.20	  41.10	 -28.20	   8.63	     81590.0
 2022 02 04 13 03 00 000    4.13  -6.02  -6.88  -508.20	  41.00	 -30.20	   8.56	     81174.0
 2022 02 04 13 04 00 000    4.15  -6.12  -6.76  -503.10	  52.70	 -27.70	   8.27	     62388.0
 2022 02 04 13 05 00 000    4.24  -6.14  -6.70  -504.10	  53.50	 -28.70	   8.35	     62691.0
 2022 02 04 13 06 00 000    4.27  -6.09  -6.70  -507.90	  44.00	 -30.20	   8.66	     80872.0
 2022 02 04 13 07 00 000    4.19  -6.04  -6.76  -505.80	  44.60	 -29.90	   8.35	     72047.0
 2022 02 04 13 08 00 000    4.08  -6.12  -6.71  -503.70	  52.70	 -27.60	   8.38	     64149.0
 2022 02 04 13 09 00 000    4.17  -6.12  -6.64  -505.90	  43.60	 -29.10	   8.55	     70190.0
 2022 02 04 13 10 00 000    4.14  -6.16  -6.60  -504.70	  51.60	 -29.30	   8.42	     58892.0
 2022 02 04 13 11 00 000    4.14  -5.95  -6.77  -504.10	  54.00	 -29.80	   8.22	     63022.0
 2022 02 04 13 12 00 000    4.21  -6.09  -6.52  -506.40	  45.20	 -29.20	   8.50	     68089.0
 2022 02 04 13 13 00 000    4.28  -6.12  -6.43  -508.60	  42.30	 -31.10	   8.58	     81781.0
 2022 02 04 13 14 00 000    4.34  -6.18  -6.33  -509.60	  45.20	 -31.10	   8.46	     80261.0
 2022 02 04 13 15 00 000    4.39  -6.36  -5.94  -510.30	  48.80	 -36.20	   7.85	     91462.0
 2022 02 04 13 16 00 000    4.15  -6.29  -6.00  -509.30	  48.50	 -32.30	   8.34	     88290.0
 2022 02 04 13 17 00 000    4.04  -6.04  -6.15  -509.90	  51.50	 -31.50	   8.43	     84723.0
 2022 02 04 13 18 00 000    3.96  -5.97  -6.14  -511.30	  53.70	 -22.80	   8.81	     82513.0
 2022 02 04 13 19 00 000    3.79  -5.66  -6.32  -511.50	  54.00	 -19.60	   9.12	     82007.0
 2022 02 04 13 20 00 000    3.87  -5.92  -5.93  -511.40	  55.20	 -18.90	   9.49	     80606.0
 2022 02 04 13 21 00 000    3.69  -6.16  -5.72  -512.30	  51.80	 -18.70	   9.51	     78387.0
 2022 02 04 13 22 00 000    3.79  -6.78  -5.16  -511.10	  47.50	 -14.00	   9.36	     79521.0
 2022 02 04 13 23 00 000    3.85  -6.69  -4.86  -511.80	  52.50	  -8.80	   9.93	     78844.0
 2022 02 04 13 24 00 000    3.89  -5.83  -5.97  -510.90	  51.70	 -15.40	   9.38	     80363.0
 2022 02 04 13 25 00 000    3.97  -7.15  -4.04  -513.10	  56.10	 -19.50	   9.48	     82007.0
 2022 02 04 13 26 00 000    4.13  -7.18  -3.45  -511.40	  52.50	 -12.90	   9.81	     80785.0
 2022 02 04 13 27 00 000    4.16  -7.31  -1.69  -510.70	  54.30	   0.10	  11.28	     77930.0
 2022 02 04 13 28 00 000    4.23  -7.01  -2.75  -511.60	  55.10	  -5.60	  10.88	     76024.0
 2022 02 04 13 29 00 000    4.06  -7.15  -2.44  -512.70	  54.50	  -6.20	  11.25	     73816.0
 2022 02 04 13 30 00 000    4.04  -6.95  -3.02  -513.70	  55.50	  -7.40	  11.32	     72349.0
 2022 02 04 13 31 00 000    3.95  -6.35  -4.26  -511.80	  55.30	 -10.50	  11.11	     55363.0
 2022 02 04 13 32 00 000    3.94  -5.56  -5.81  -512.40	  53.80	 -22.90	  10.09	     78290.0
 2022 02 04 13 33 00 000    4.12  -6.98  -3.56  -515.10	  57.50	 -24.30	   9.33	     81308.0
 2022 02 04 13 34 00 000    4.24  -6.88  -3.71  -514.30	  59.00	 -28.80	   9.53	     97206.0
 2022 02 04 13 35 00 000    4.38  -7.23  -3.32  -517.20	  63.80	 -26.80	   8.93	    101586.0
 2022 02 04 13 36 00 000    4.45  -7.26  -3.66  -518.40	  64.80	 -37.90	   8.66	    123243.0
 2022 02 04 13 37 00 000    4.63  -7.11  -3.86  -518.80	  67.10	 -43.00	   8.36	    122836.0
 2022 02 04 13 38 00 000    4.66  -7.00  -4.05  -518.40	  68.00	 -46.90	   8.04	    119933.0
 2022 02 04 13 39 00 000    4.72  -7.03  -3.98  -517.30	  68.50	 -48.20	   7.80	    124679.0
 2022 02 04 13 40 00 000    4.81  -7.14  -3.89  -518.20	  67.50	 -51.50	   8.02	    145086.0
 2022 02 04 13 41 00 000    4.65  -7.16  -3.84  -517.20	  67.60	 -48.00	   8.10	    130325.0
 2022 02 04 13 42 00 000    4.83  -6.36  -4.44  -518.10	  66.00	 -35.20	   8.82	    112041.0
 2022 02 04 13 43 00 000    4.82  -5.70  -5.09  -517.30	  62.80	 -31.40	   8.74	     84653.0
 2022 02 04 13 44 00 000    4.98  -5.34  -5.47  -518.50	  60.20	 -34.20	   8.63	    102361.0
 2022 02 04 13 45 00 000    4.86  -5.89  -4.96  -519.60	  60.70	 -39.40	   8.43	    104491.0
 2022 02 04 13 46 00 000    5.03  -5.76  -5.09  -520.60	  61.50	 -41.00	   8.39	    101594.0
 2022 02 04 13 47 00 000    5.04  -5.56  -5.20  -522.00	  61.40	 -43.30	   8.48	     97524.0
 2022 02 04 13 48 00 000    4.53  -5.07  -5.71  -516.10	  50.90	 -36.10	   8.55	     84398.0
 2022 02 04 13 49 00 000    4.43  -4.92  -5.86  -517.20	  52.40	 -35.70	   8.46	     83634.0
 2022 02 04 13 50 00 000    4.38  -4.89  -5.80  -517.10	  52.40	 -35.10	   8.73	     85569.0
 2022 02 04 13 51 00 000    4.35  -4.77  -5.91  -517.70	  53.00	 -36.80	   8.65	     83136.0
 2022 02 04 13 52 00 000    4.19  -4.70  -5.93  -515.90	  53.10	 -30.40	   8.95	     82909.0
 2022 02 04 13 53 00 000    4.12  -4.65  -6.01  -515.40	  50.70	 -31.00	   8.90	     83690.0
 2022 02 04 13 54 00 000    4.43  -4.77  -5.83  -516.30	  51.30	 -35.80	   8.63	     82488.0
 2022 02 04 13 55 00 000    4.97  -4.94  -5.38  -519.80	  54.00	 -41.90	   8.50	     98693.0
 2022 02 04 13 56 00 000    5.11  -4.96  -5.29  -519.40	  54.80	 -42.70	   8.34	     94979.0
 2022 02 04 13 57 00 000    4.83  -5.03  -5.54  -518.20	  53.80	 -39.80	   8.23	     83873.0
 2022 02 04 13 58 00 000    4.62  -4.74  -5.98  -517.50	  53.30	 -39.10	   8.15	     87343.0
 2022 02 04 13 59 00 000    4.06  -4.07  -6.98  -516.40	  51.40	 -36.30	   7.86	     89887.0
 2022 02 04 14 00 00 000    3.97  -3.82  -7.07  -516.80	  50.40	 -37.80	   8.07	    112521.0
 2022 02 04 14 01 00 000    0.71   2.17  -6.55  -497.90	  14.20	 -53.60	   9.14	    210757.0
 2022 02 04 14 02 00 000    0.68   1.23  -7.38  -493.10	  26.50	 -46.80	   9.99	    230938.0
 2022 02 04 14 03 00 000    1.86  -1.82  -7.00  -496.90	  32.40	 -54.70	  10.00	    216379.0
 2022 02 04 14 04 00 000    1.01  -1.33  -7.37  -492.90	  36.30	 -47.00	  10.49	    250010.0
 2022 02 04 14 05 00 000    0.54   1.12  -7.49  -492.20	  27.10	 -40.10	  10.05	    224219.0
 2022 02 04 14 06 00 000    0.77   1.66  -7.34  -490.20	  23.90	 -33.50	  11.23	    269406.0
 2022 02 04 14 07 00 000    1.34   2.30  -7.07  -501.70	  23.30	 -50.30	   9.42	    163529.0
 2022 02 04 14 08 00 000    1.01   3.04  -6.86  -495.70	  28.10	 -51.80	  10.14	    257350.0
 2022 02 04 14 09 00 000    1.29   4.23  -6.28  -504.00	  31.20	 -64.40	   9.62	    247346.0
 2022 02 04 14 10 00 000    0.53   3.91  -6.40  -501.50	  36.10	 -70.50	   9.38	    274975.0
 2022 02 04 14 11 00 000    0.99   3.66  -6.55  -499.40	  41.40	 -64.20	   9.40	    264489.0
 2022 02 04 14 12 00 000    1.19   1.42  -7.06  -495.80	  41.90	 -60.60	  10.29	    253567.0
 2022 02 04 14 13 00 000    1.09   1.75  -7.01  -499.40	  41.50	 -64.60	   9.64	    225633.0
 2022 02 04 14 14 00 000    1.28   2.40  -7.08  -494.10	  44.20	 -51.70	  10.17	    259608.0
 2022 02 04 14 15 00 000    0.40   1.39  -7.24  -505.10	  35.80	 -70.80	   9.79	    250993.0
 2022 02 04 14 16 00 000    0.83   1.09  -7.30  -502.80	  41.30	 -71.70	   9.67	    258777.0
 2022 02 04 14 17 00 000    1.24   1.98  -7.23  -495.90	  42.30	 -56.40	  10.18	    270998.0
 2022 02 04 14 18 00 000    0.92   0.96  -7.51  -495.70	  40.60	 -55.90	  10.40	    276623.0
 2022 02 04 14 19 00 000    1.10   0.13  -7.56  -496.90	  47.20	 -59.90	   9.94	    263800.0
 2022 02 04 14 20 00 000    1.49  -0.92  -7.23  -495.40	  40.80	 -58.80	  10.26	    266871.0
